date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-15,0.9707991582661283,0.6552712822025897,1.2982610360811697,20377431146
2025-02-16,0.9706446531128498,0.6274900780992597,1.3278823827381399,20377431146
2025-02-17,0.9704901479595714,0.6540491448065031,1.2936912379672316,20377431146
2025-02-18,0.9703356428062931,0.6384035508715735,1.3179377324106343,20377431146
2025-02-19,0.9701811376530146,0.6275018942509775,1.3079066097397172,20377431146
2025-02-20,0.9700266324997363,0.6487198573234099,1.3143122835593217,20377431146
2025-02-21,0.9698721273464578,0.6309642333388914,1.328963172867191,20377431146
2025-02-22,0.9697176221931795,0.6393587263973168,1.2965029739034732,20377431146
2025-02-23,0.9695631170399012,0.6326043398712348,1.3080250628245402,20377431146
2025-02-24,0.9694086118866226,0.6501173534089022,1.3196957461424126,20377431146
2025-02-25,0.9692541067333443,0.6243928271552096,1.3014456120316857,20377431146
2025-02-26,0.9690996015800658,0.6382894796039792,1.3071062286289017,20377431146
2025-02-27,0.9689450964267875,0.6293927371287474,1.3288406030066924,20377431146
2025-02-28,0.968790591273509,0.6384607407541845,1.3034750987906625,20377431146
2025-03-01,0.9686360861202307,0.6590830706053167,1.2874214490988432,20377431146
2025-03-02,0.9684815809669524,0.6046405991121507,1.3011075650861321,20377431146
2025-03-03,0.9683270758136738,0.649956328028171,1.3044999226827874,20377431146
2025-02-04,2.120641245501801,1.681846834921363,2.567898479314825,24738070995
2025-02-05,2.1261919801899873,1.6757720582684874,2.5801036840783182,24738070995
2025-02-06,2.1317427148781736,1.6605469684102032,2.6014107568466702,24738070995
2025-02-07,2.13729344956636,1.690088686785938,2.568130763683669,24738070995
2025-02-08,2.142844184254545,1.7089314596899694,2.59399045263093,24738070995
2025-02-09,2.1483949189427314,1.6923166522585364,2.579541270209765,24738070995
2025-02-10,2.1539456536309176,1.6936604387320529,2.625894128480101,24738070995
2025-02-11,2.159496388319104,1.7469574818938,2.5855217636260046,24738070995
2025-02-12,2.16504712300729,1.7205321952704318,2.6179560577553525,24738070995
2025-02-13,2.1705978576954763,1.7502711519199996,2.6450489444785212,24738070995
2025-02-14,2.1761485923836625,1.731955948775746,2.63930220948411,24738070995
2025-02-15,2.1816993270718488,1.7465940503497177,2.6423201757656805,24738070995
2025-02-16,2.187250061760035,1.700085429444129,2.6472147383618845,24738070995
2025-02-17,2.1928007964482203,1.747897250872525,2.6493262154338417,24738070995
2025-02-18,2.1983515311364066,1.7568413359787984,2.6618667354500722,24738070995
2025-02-19,2.203902265824593,1.736934468184975,2.6275154818702893,24738070995
2025-02-20,2.209453000512779,1.7466486850453529,2.6541387347711156,24738070995
2025-02-21,2.2150037352009653,1.7915417423286801,2.6914398494074017,24738070995
2025-02-22,2.2205544698891515,1.7775430073463685,2.6450648894835576,24738070995
2025-02-23,2.2261052045773377,1.754917864109398,2.676378225529086,24738070995
2025-02-24,2.231655939265524,1.7641930698517019,2.7077492946277095,24738070995
2025-02-25,2.23720667395371,1.7904176300671852,2.711111426363815,24738070995
2025-02-26,2.2427574086418955,1.7772245923388033,2.6857196967883086,24738070995
2025-02-27,2.2483081433300818,1.8155761323763604,2.7341624921976138,24738070995
2025-02-28,2.253858878018268,1.784483653918265,2.7184813937475245,24738070995
2025-03-01,2.2594096127064542,1.7863939158909479,2.7338205821214867,24738070995
2025-03-02,2.2649603473946405,1.8151658687503691,2.708773506256557,24738070995
2025-03-03,2.2705110820828267,1.8505341202699295,2.7069210470478464,24738070995
2025-02-04,3.4473761455253555,2.652314273960031,4.256020088980939,24738579136
2025-02-05,3.4516054984652955,2.658966909496555,4.216672738501559,24738579136
2025-02-06,3.4558348514052355,2.6784542948883807,4.268074084140541,24738579136
2025-02-07,3.4600642043451755,2.612767242500113,4.250996122705748,24738579136
2025-02-08,3.4642935572851163,2.6733311216117444,4.262332979085734,24738579136
2025-02-09,3.4685229102250563,2.664026872754424,4.34828384114876,24738579136
2025-02-10,3.4727522631649963,2.6939893013214395,4.261890999366241,24738579136
2025-02-11,3.4769816161049363,2.6683071767733253,4.2830874021318905,24738579136
2025-02-12,3.4812109690448763,2.6836483474777784,4.279259619161972,24738579136
2025-02-13,3.4854403219848162,2.6729196816378415,4.276080020151287,24738579136
2025-02-14,3.489669674924756,2.6559679172312682,4.269072316960677,24738579136
2025-02-15,3.493899027864696,2.747302744203404,4.287786741734529,24738579136
2025-02-16,3.498128380804636,2.7531414915996053,4.260794091363312,24738579136
2025-02-17,3.502357733744576,2.689613644405249,4.237644261048204,24738579136
2025-02-18,3.506587086684517,2.709798378117598,4.305531721116942,24738579136
2025-02-19,3.510816439624457,2.744085434781787,4.341860323013611,24738579136
2025-02-20,3.515045792564397,2.670388615355804,4.341227950037827,24738579136
2025-02-21,3.519275145504337,2.7450356263588707,4.270640239751627,24738579136
2025-02-22,3.523504498444277,2.7072270406954257,4.362289704089295,24738579136
2025-02-23,3.527733851384217,2.673059414290322,4.302375747813223,24738579136
2025-02-24,3.531963204324157,2.7541279363170865,4.246489563806888,24738579136
2025-02-25,3.536192557264097,2.7153832393874255,4.355251358718944,24738579136
2025-02-26,3.540421910204037,2.7157724718129908,4.288828612806745,24738579136
2025-02-27,3.544651263143977,2.701495419086335,4.380446824007914,24738579136
2025-02-28,3.548880616083917,2.796716501862376,4.368008932980397,24738579136
2025-03-01,3.553109969023857,2.6833236958962727,4.362900321647664,24738579136
2025-03-02,3.5573393219637968,2.7806225529642528,4.321069031064648,24738579136
2025-03-03,3.5615686749037367,2.805451217040716,4.346855445243903,24738579136
2025-02-18,3.4186902694765964,2.162889142647725,4.7014834721596,33571814593
2025-02-19,3.4213088118524437,2.167794150902455,4.761950816577568,33571814593
2025-02-20,3.423927354228292,2.0898280298286083,4.716848189485644,33571814593
2025-02-21,3.42654589660414,2.1067244432513736,4.728341155737747,33571814593
2025-02-22,3.429164438979988,2.16769954717592,4.607305323505206,33571814593
2025-02-23,3.431782981355836,2.057261335389882,4.696627982272559,33571814593
2025-02-24,3.434401523731684,2.0664887512826016,4.770619552129444,33571814593
2025-02-25,3.4370200661075323,2.1374401073425324,4.775655694976191,33571814593
2025-02-26,3.4396386084833797,2.1337403660347363,4.693709009055917,33571814593
2025-02-27,3.442257150859228,2.209915380102164,4.892036859183421,33571814593
2025-02-28,3.4448756932350757,2.2239466493846907,4.762989740593856,33571814593
2025-03-01,3.447494235610924,2.1933753152505564,4.713934936674384,33571814593
2025-03-02,3.4501127779867717,2.1036093806853637,4.739509016428153,33571814593
2025-03-03,3.4527313203626195,2.205336435508917,4.738645480905952,33571814593
2025-03-04,3.4553498627384673,2.178179371985325,4.771364775650892,33571814593
2025-03-05,3.4579684051143156,2.1449550245746574,4.818990116541274,33571814593
2025-03-06,3.460586947490164,2.1722270727767214,4.723518209727313,33571814593
2025-03-07,3.463205489866011,2.177497672946827,4.704743051090582,33571814593
2025-03-08,3.4658240322418594,2.1797756649536995,4.724012695800262,33571814593
2025-03-09,3.4684425746177077,2.1344194133020453,4.76823661341262,33571814593
2025-03-10,3.4710611169935555,2.193580145583001,4.695511269901496,33571814593
2025-03-11,3.4736796593694033,2.1721870256521965,4.685222577817676,33571814593
2025-03-12,3.476298201745251,2.0567527754356774,4.7316518292014464,33571814593
2025-03-13,3.4789167441210993,2.1942164399781157,4.8093862690937685,33571814593
2025-03-14,3.481535286496947,2.203130904202452,4.802568854936279,33571814593
2025-03-15,3.4841538288727953,2.1660057298730724,4.763436491345544,33571814593
2025-03-16,3.4867723712486427,2.2601869382334265,4.833455351024369,33571814593
2025-03-17,3.4893909136244914,2.1489434040777495,4.809355819863227,33571814593
2023-09-26,1.0,0.9999999987000271,1.0000000012978927,33750536246
2023-09-27,1.0,0.9999999984826295,1.000000001545102,33750536246
2023-09-28,1.0,0.9999999979926212,1.0000000016983848,33750536246
2023-09-29,1.0,0.9999999973711162,1.00000000221379,33750536246
2023-09-30,1.0,0.9999999958731689,1.0000000029768752,33750536246
2023-10-01,1.0,0.9999999939309959,1.0000000048181816,33750536246
2023-10-02,1.0,0.999999991953633,1.0000000065507293,33750536246
2023-10-03,1.0,0.9999999896557598,1.0000000084236147,33750536246
2023-10-04,1.0,0.9999999871259303,1.0000000110346807,33750536246
2023-10-05,1.0,0.9999999845486272,1.0000000138395797,33750536246
2023-10-06,1.0,0.9999999819645701,1.0000000158663194,33750536246
2023-10-07,1.0,0.9999999793776496,1.0000000185402314,33750536246
2023-10-08,1.0,0.9999999766136877,1.0000000205529085,33750536246
2023-10-09,1.0,0.9999999732607533,1.000000024038308,33750536246
2023-10-10,1.0,0.9999999703907329,1.0000000265341107,33750536246
2023-10-11,1.0,0.9999999667595854,1.0000000294632536,33750536246
2023-10-12,1.0,0.9999999631314404,1.0000000322994649,33750536246
2023-10-13,1.0,0.9999999596699363,1.000000035656051,33750536246
2023-10-14,1.0,0.9999999550089217,1.0000000396987172,33750536246
2023-10-15,1.0,0.9999999522667246,1.0000000422689168,33750536246
2023-10-16,1.0,0.9999999481287454,1.0000000459896594,33750536246
2023-10-17,1.0,0.99999994251352,1.0000000479682738,33750536246
2023-10-18,1.0,0.9999999375628568,1.000000053435777,33750536246
2023-10-19,1.0,0.9999999320495604,1.0000000558810673,33750536246
2023-10-20,1.0,0.9999999288990438,1.0000000590613014,33750536246
2023-10-21,1.0,0.9999999240421147,1.0000000638119033,33750536246
2023-10-22,1.0,0.9999999184086688,1.0000000682832693,33750536246
2023-10-23,1.0,0.9999999118356673,1.0000000717207946,33750536246
2024-09-10,-9.973146158284333,-10.344345847154997,-9.59213405906293,33750613973
2024-09-11,-10.004322396386112,-10.378284893430452,-9.639504817181464,33750613973
2024-09-12,-10.03549863448789,-10.380717082261683,-9.648569149064734,33750613973
2024-09-13,-10.066674872589665,-10.428070173557472,-9.678859300620816,33750613973
2024-09-14,-10.097851110691444,-10.47330538645931,-9.731049098834625,33750613973
2024-09-15,-10.129027348793219,-10.499234128341335,-9.7615629575204,33750613973
2024-09-16,-10.160203586894998,-10.534160990579668,-9.768783480721895,33750613973
2024-09-17,-10.191379824996773,-10.573090719603035,-9.827439229340152,33750613973
2024-09-18,-10.222556063098551,-10.577503390521425,-9.857993746082723,33750613973
2024-09-19,-10.25373230120033,-10.636339627617119,-9.870450610929796,33750613973
2024-09-20,-10.284908539302105,-10.695286529207774,-9.918504050651803,33750613973
2024-09-21,-10.316084777403884,-10.673524108302127,-9.918055521406046,33750613973
2024-09-22,-10.347261015505659,-10.706623540461289,-9.981112810576478,33750613973
2024-09-23,-10.37843725360744,-10.72691661044481,-9.993668935777789,33750613973
2024-09-24,-10.409613491709216,-10.785488007689587,-10.027164676201485,33750613973
2024-09-25,-10.440789729810994,-10.799508083461856,-10.062112381241278,33750613973
2024-09-26,-10.471965967912773,-10.87111115465565,-10.11458558728286,33750613973
2024-09-27,-10.503142206014548,-10.867668156514751,-10.123853105845692,33750613973
2024-09-28,-10.534318444116327,-10.900043546823948,-10.16857146753206,33750613973
2024-09-29,-10.565494682218102,-10.97305716041495,-10.197089941778216,33750613973
2024-09-30,-10.59667092031988,-10.964898098491354,-10.216885298554253,33750613973
2024-10-01,-10.627847158421659,-11.00782793228223,-10.237818944965555,33750613973
2024-10-02,-10.659023396523434,-11.05234016773188,-10.301612303463768,33750613973
2024-10-03,-10.690199634625213,-11.07968656365959,-10.339705454373552,33750613973
2024-10-04,-10.721375872726988,-11.112571930444453,-10.356289591617731,33750613973
2024-10-05,-10.752552110828766,-11.119879575610254,-10.381979795897605,33750613973
2024-10-06,-10.783728348930545,-11.136736483746201,-10.38148008218432,33750613973
2024-10-07,-10.81490458703232,-11.189565065229147,-10.443768172251346,33750613973
2025-03-04,27.79664049435537,8.800394304043653,47.75537581207795,34126797120
2025-03-05,28.650271893778424,9.944120914493514,47.30727607769495,34126797120
2025-03-06,29.417922091149382,11.141248281443104,48.78442589419407,34126797120
2025-03-07,30.081318041397395,10.929477968432694,50.2323443773163,34126797120
2025-03-08,30.625036930007848,11.75622737562865,50.3867236045407,34126797120
2025-03-09,31.036887897562725,11.710026058993387,49.24912691353816,34126797120
2025-03-10,31.308195042624856,12.731131916023482,49.96167361309067,34126797120
2025-03-11,31.433974435130366,12.703588860043338,49.55011427609298,34126797120
2025-03-12,31.413001092000517,13.458386067966135,50.25504252374957,34126797120
2025-03-13,31.247765182998585,11.657306180576706,48.47925849788175,34126797120
2025-03-14,30.94432004830264,13.00147985700118,49.56194599968868,34126797120
2025-03-15,30.512027820124302,11.49275476510901,49.98858292380787,34126797120
2025-03-16,29.963211453803584,11.910168485542297,48.6218734197343,34126797120
2025-03-17,29.31272469950347,10.34263877485725,47.87119833908721,34126797120
2025-03-18,28.57745390432907,9.570077388747373,46.40885075195881,34126797120
2025-03-19,27.775767457506042,9.641081109313252,46.15798436167636,34126797120
2025-03-20,26.92693012327914,8.48262733566,46.00768902407414,34126797120
2025-03-21,26.050500407488943,7.691471901970803,45.55949155835932,34126797120
2025-03-22,25.16572945037533,6.213526575514301,42.750481797462236,34126797120
2025-03-23,24.290979723254384,5.6213038480356206,42.293882636775194,34126797120
2025-03-24,23.44318104014389,3.080991937995853,41.986499325999176,34126797120
2025-03-25,22.637340104010818,3.509574599888869,41.03757654168432,34126797120
2025-03-26,21.886118032955956,2.9913679360631216,39.71329986930457,34126797120
2025-03-27,21.199488111285202,2.4501760918650173,40.59782438114634,34126797120
2025-03-28,20.584483453145737,2.7878463654535133,38.303551785296186,34126797120
2025-03-29,20.045041431691175,3.137211329535114,38.68469325077544,34126797120
2025-03-30,19.581948702375502,1.681839854010476,38.25004784860904,34126797120
2025-03-31,19.192887527837037,0.3391259548272605,36.495258385069135,34126797120
2025-03-04,32.202303611530155,17.605211847542968,46.71962900950273,34126805261
2025-03-05,32.3688589370615,18.408209230929124,47.24026654483257,34126805261
2025-03-06,32.523868583715846,18.035750828244144,46.47670725313427,34126805261
2025-03-07,32.66582129598667,18.31984458717686,47.635900633829685,34126805261
2025-03-08,32.793700328284295,18.916138514571685,47.07817782353853,34126805261
2025-03-09,32.90693874972092,18.866077881310982,46.82928386691056,34126805261
2025-03-10,33.005353543331246,18.338823404227185,48.15192836852795,34126805261
2025-03-11,33.089062152427104,18.503006586562538,48.21109715748403,34126805261
2025-03-12,33.15838578832706,18.846570630264466,48.22656673940789,34126805261
2025-03-13,33.21374430739785,19.12354428949406,46.35358473894175,34126805261
2025-03-14,33.25554777393567,19.193926044114306,47.113718095914784,34126805261
2025-03-15,33.28408993905369,19.861003912509368,47.772238759227214,34126805261
2025-03-16,33.299448781023656,19.60953189897352,47.90424416632647,34126805261
2025-03-17,33.30139897281554,20.165083243353003,47.6422187849798,34126805261
2025-03-18,33.28934067797747,18.401153620049765,48.2760650910786,34126805261
2025-03-19,33.26224844321887,18.21836184868145,47.19094820558855,34126805261
2025-03-20,33.218643177135974,18.848959496738782,48.20140747664544,34126805261
2025-03-21,33.15658930707146,19.764944307199872,47.849000497590474,34126805261
2025-03-22,33.0737182214538,17.40171202768808,48.37805398000293,34126805261
2025-03-23,32.96727806783285,18.68308675496751,47.17693861056534,34126805261
2025-03-24,32.83420892373579,18.60507821849458,47.048848772216836,34126805261
2025-03-25,32.67124132564469,18.22850507335179,47.15810550735358,34126805261
2025-03-26,32.475015167693584,17.517958227486663,47.186010500339876,34126805261
2025-03-27,32.24221510098678,17.21686598319085,46.582205118093405,34126805261
2025-03-28,31.969717809013943,17.62690522919328,45.59026644482713,34126805261
2025-03-29,31.654745932378496,17.956078547128982,45.69230377827385,34126805261
2025-03-30,31.29502299017375,15.25624942353229,45.82503764532642,34126805261
2025-03-31,30.888923413357652,17.08267094527736,45.08160728637309,34126805261
2024-06-04,3.7895402476290685,2.1013434923017886,5.3469349839954585,25671218131
2024-06-05,3.7936744368749964,2.262123773875527,5.322745168671998,25671218131
2024-06-06,3.7978086261209234,2.3180467519837005,5.346987011110651,25671218131
2024-06-07,3.8019428153668504,2.175784351772076,5.483645325703718,25671218131
2024-06-08,3.806077004612778,2.2636010158314837,5.395179877718776,25671218131
2024-06-09,3.8102111938587053,2.320741779999402,5.532321174305195,25671218131
2024-06-10,3.8143453831046323,2.2191048608515316,5.356338372119152,25671218131
2024-06-11,3.81847957235056,2.3309800275307024,5.447153492559114,25671218131
2024-06-12,3.8226137615964864,2.1713244581047904,5.387726163290138,25671218131
2024-06-13,3.8267479508424143,2.163962032316878,5.371160121958948,25671218131
2024-06-14,3.8308821400883413,2.2739470253474705,5.518477685712379,25671218131
2024-06-15,3.8350163293342683,2.253162502611968,5.47967037192819,25671218131
2024-06-16,3.8391505185801957,2.2182400717749067,5.466089514622069,25671218131
2024-06-17,3.8432847078261227,2.24250273330304,5.490145627887773,25671218131
2024-06-18,3.84741889707205,2.2994245122114463,5.494956105166664,25671218131
2024-06-19,3.8515530863179777,2.333008195369444,5.614952858188976,25671218131
2024-06-20,3.8556872755639042,2.233972998137088,5.351682927334313,25671218131
2024-06-21,3.8598214648098317,2.232347502842493,5.367171997343203,25671218131
2024-06-22,3.863955654055759,2.3302080795725844,5.4213800810034085,25671218131
2024-06-23,3.868089843301686,2.2740902160073255,5.393347103444947,25671218131
2024-06-24,3.872224032547613,2.325057198028712,5.4119836875494824,25671218131
2024-06-25,3.8763582217935406,2.244834956348089,5.476909602583128,25671218131
2024-06-26,3.880492411039468,2.3622743653523175,5.441412193594808,25671218131
2024-06-27,3.884626600285395,2.41782247615716,5.508525113376269,25671218131
2024-06-28,3.888760789531322,2.2431649320013065,5.443554807344125,25671218131
2024-06-29,3.892894978777249,2.4066705567253797,5.413699181033342,25671218131
2024-06-30,3.897029168023177,2.3678895392657497,5.3982838832393805,25671218131
2024-07-01,3.901163357269104,2.377542195504899,5.411593143306254,25671218131
2025-03-04,24.088258534820508,23.15956245634546,25.09281157555759,25671218642
2025-03-05,27.544747100352875,26.68245868436826,28.507201952986684,25671218642
2025-03-06,31.3758557938163,30.447326041268493,32.29580965758488,25671218642
2025-03-07,35.553726600734095,34.68849415714198,36.47801566476867,25671218642
2025-03-08,40.039921050274394,39.053525691888765,40.9129359044821,25671218642
2025-03-09,44.78549218540861,43.896369852087226,45.778996884679735,25671218642
2025-03-10,49.73132661299397,48.77582711374237,50.66886770548354,25671218642
2025-03-11,54.80876377021484,53.73526569584036,55.66370985370796,25671218642
2025-03-12,59.94049242848553,59.07465035960472,60.86550599515697,25671218642
2025-03-13,65.04171701173594,64.073828935227,65.94812494001116,25671218642
2025-03-14,70.021578727046,69.11519098858818,70.97883241880281,25671218642
2025-03-15,74.78480899994716,73.81980951801818,75.689098772573,25671218642
2025-03-16,79.2335854863716,78.2787277172554,80.12304004967156,25671218642
2025-03-17,83.26955420996775,82.38142960366413,84.18775506495038,25671218642
2025-03-18,86.7959753508801,85.89698596930383,87.7083765546138,25671218642
2025-03-19,89.71994508462267,88.7560828394184,90.69889206610596,25671218642
2025-03-20,91.95464180896946,90.99250504874585,92.90541447011849,25671218642
2025-03-21,93.421542253253,92.5017978276757,94.40302393248504,25671218642
2025-03-22,94.05255145854271,93.10416717328904,95.00125684559845,25671218642
2025-03-23,93.79199053661614,92.86241783483415,94.74044010252074,25671218642
2025-03-24,92.59838751072094,91.63706300740316,93.50029824620984,25671218642
2025-03-25,90.44601942342643,89.48465010563191,91.35964879486451,25671218642
2025-03-26,87.32615823867349,86.36683377843926,88.26777312588585,25671218642
2025-03-27,83.24797879528361,82.37531823751702,84.16411364512724,25671218642
2025-03-28,78.23909407963178,77.26415952929038,79.15178110821513,25671218642
2025-03-29,72.34569122775196,71.43308812803005,73.32791907150381,25671218642
2025-03-30,65.63225075903712,64.76196910716229,66.61289531032004,25671218642
2025-03-31,58.180841373484405,57.212306752556636,59.073054416279476,25671218642
2024-10-22,1.0,0.9999999988091861,1.0000000012736456,40000050358
2024-10-23,1.0,0.9999999987446347,1.0000000012197097,40000050358
2024-10-24,1.0,0.9999999986381412,1.000000001144048,40000050358
2024-10-25,1.0,0.999999998782745,1.0000000013405161,40000050358
2024-10-26,1.0,0.999999998685639,1.0000000012589783,40000050358
2024-10-27,1.0,0.9999999988237515,1.0000000012523107,40000050358
2024-10-28,1.0,0.999999998762211,1.0000000013570836,40000050358
2024-10-29,1.0,0.9999999987466368,1.0000000011517896,40000050358
2024-10-30,1.0,0.999999998629521,1.0000000012128398,40000050358
2024-10-31,1.0,0.9999999986813403,1.0000000013094223,40000050358
2024-11-01,1.0,0.999999998666483,1.0000000011471855,40000050358
2024-11-02,1.0,0.9999999986859193,1.000000001342357,40000050358
2024-11-03,1.0,0.9999999986694871,1.000000001220016,40000050358
2024-11-04,1.0,0.999999998698857,1.000000001125839,40000050358
2024-11-05,1.0,0.9999999986930995,1.000000001306635,40000050358
2024-11-06,1.0,0.9999999987280963,1.0000000012405237,40000050358
2024-11-07,1.0,0.9999999987381474,1.000000001197932,40000050358
2024-11-08,1.0,0.9999999987399445,1.0000000012892434,40000050358
2024-11-09,1.0,0.999999998650743,1.0000000013355586,40000050358
2024-11-10,1.0,0.9999999986628255,1.000000001303081,40000050358
2024-11-11,1.0,0.9999999986814009,1.000000001273005,40000050358
2024-11-12,1.0,0.9999999985760022,1.000000001372649,40000050358
2024-11-13,1.0,0.9999999987070729,1.0000000013815553,40000050358
2024-11-14,1.0,0.9999999985968483,1.0000000012488082,40000050358
2024-11-15,1.0,0.9999999986703537,1.000000001323625,40000050358
2024-11-16,1.0,0.9999999985991475,1.0000000012629682,40000050358
2024-11-17,1.0,0.9999999987063334,1.0000000013528019,40000050358
2024-11-18,1.0,0.9999999986051251,1.0000000012652928,40000050358
2024-12-31,7.585582207787933,7.038156785545703,8.14752386647076,40154920524
2025-01-01,7.624540144300083,7.051044309380119,8.17703918354686,40154920524
2025-01-02,7.663498080812232,7.140550197197031,8.202465991914965,40154920524
2025-01-03,7.702456017324382,7.136808688420454,8.279665879699358,40154920524
2025-01-04,7.741413953836531,7.209457914955895,8.296646148423402,40154920524
2025-01-05,7.780371890348681,7.206891287174431,8.360689034400215,40154920524
2025-01-06,7.8193298268608284,7.267630850438644,8.391543163911201,40154920524
2025-01-07,7.8582877633729815,7.271531600121101,8.440048004010809,40154920524
2025-01-08,7.897245699885129,7.272661155377451,8.443333077345574,40154920524
2025-01-09,7.936203636397279,7.361503639003784,8.503309883836147,40154920524
2025-01-10,7.975161572909428,7.440529966177336,8.524687192351227,40154920524
2025-01-11,8.014119509421578,7.453554442315057,8.607565637824427,40154920524
2025-01-12,8.053077445933727,7.466123862633602,8.590422449865871,40154920524
2025-01-13,8.092035382445877,7.528797127882164,8.671496114384908,40154920524
2025-01-14,8.130993318958026,7.5974871150995975,8.663978539964642,40154920524
2025-01-15,8.169951255470176,7.569232725731328,8.769681681510615,40154920524
2025-01-16,8.208909191982325,7.67565771701668,8.779174775557388,40154920524
2025-01-17,8.247867128494475,7.692219481418385,8.822167684213154,40154920524
2025-01-18,8.286825065006624,7.718172556258286,8.800686686937983,40154920524
2025-01-19,8.325783001518774,7.743935170213363,8.890743492012037,40154920524
2025-01-20,8.364740938030923,7.850578723871768,8.92354593114071,40154920524
2025-01-21,8.403698874543071,7.839940536636024,8.957162641141602,40154920524
2025-01-22,8.44265681105522,7.890861572997622,8.999850715319068,40154920524
2025-01-23,8.481614747567372,7.9238110741301435,9.029974899645545,40154920524
2025-01-24,8.520572684079522,7.9926906210476565,9.091736689752313,40154920524
2025-01-25,8.559530620591671,7.974548269364503,9.11050862090902,40154920524
2025-01-26,8.59848855710382,8.040669589378647,9.176963519647778,40154920524
2025-01-27,8.63744649361597,8.098114627863515,9.225085430025018,40154920524
2024-09-03,-6.69474375115316,-7.47027342628393,-5.9314706242018715,40154921194
2024-09-04,-6.7418914567823744,-7.517295477580068,-5.964816433446158,40154921194
2024-09-05,-6.789039162411587,-7.563925657977801,-6.051302622612329,40154921194
2024-09-06,-6.836186868040803,-7.5929970238903906,-6.128010722216339,40154921194
2024-09-07,-6.883334573670018,-7.638181208966565,-6.1179656686466055,40154921194
2024-09-08,-6.93048227929923,-7.709778025992432,-6.23650777577701,40154921194
2024-09-09,-6.977629984928445,-7.816967114815052,-6.24142161411018,40154921194
2024-09-10,-7.0247776905576576,-7.791324641882801,-6.213021983466951,40154921194
2024-09-11,-7.071925396186872,-7.843783992995489,-6.303802578791474,40154921194
2024-09-12,-7.119073101816086,-7.8828704001438314,-6.330042823988824,40154921194
2024-09-13,-7.166220807445301,-7.901006697226369,-6.393067989796744,40154921194
2024-09-14,-7.2133685130745135,-7.958703386584841,-6.46306884334674,40154921194
2024-09-15,-7.260516218703728,-8.022662607169536,-6.515480090201938,40154921194
2024-09-16,-7.307663924332941,-8.03406425674915,-6.516300433368343,40154921194
2024-09-17,-7.354811629962155,-8.109060437570445,-6.612540762595957,40154921194
2024-09-18,-7.401959335591371,-8.129937778113787,-6.6701136540284285,40154921194
2024-09-19,-7.449107041220584,-8.18416707049835,-6.683547653646449,40154921194
2024-09-20,-7.496254746849798,-8.269662860159915,-6.763778212739939,40154921194
2024-09-21,-7.543402452479011,-8.282204071712133,-6.737484607946475,40154921194
2024-09-22,-7.5905501581082255,-8.377989880755178,-6.861916473435032,40154921194
2024-09-23,-7.637697863737438,-8.34646977047976,-6.941261471716357,40154921194
2024-09-24,-7.684845569366654,-8.471166732726424,-6.905630838528199,40154921194
2024-09-25,-7.731993274995867,-8.501767850103526,-6.920910540232428,40154921194
2024-09-26,-7.7791409806250815,-8.55284027001857,-6.9937927133419215,40154921194
2024-09-27,-7.826288686254294,-8.617528552619401,-7.087625641904252,40154921194
2024-09-28,-7.873436391883509,-8.617117819418885,-7.065720156030748,40154921194
2024-09-29,-7.920584097512721,-8.693729909212506,-7.160418114038374,40154921194
2024-09-30,-7.967731803141936,-8.712241669469222,-7.191910489842932,40154921194
2025-03-04,-1.729862384452015,-3.833903537339446,0.18181359880496023,35418350431
2025-03-05,-1.6089755015144591,-3.6011356643418004,0.4333017244991008,35418350431
2025-03-06,-1.4937897751612412,-3.463065814701078,0.5498075033473099,35418350431
2025-03-07,-1.3875391400396588,-3.438011355421537,0.6395708848201389,35418350431
2025-03-08,-1.2933592358893573,-3.205365478381227,0.5653437550489728,35418350431
2025-03-09,-1.2141923944191215,-3.3114218670298117,0.7842053618332,35418350431
2025-03-10,-1.1526966226114717,-3.0694811514991227,0.7406730769658367,35418350431
2025-03-11,-1.1111613197964774,-2.961166476325653,0.9842077378714994,35418350431
2025-03-12,-1.0914322894517063,-3.2514403635505764,0.9562236699812622,35418350431
2025-03-13,-1.0948483546389158,-3.2216245088385036,0.7701506955184143,35418350431
2025-03-14,-1.1221915653146028,-3.0308600702987163,0.8741170282243632,35418350431
2025-03-15,-1.1736526055142962,-3.3034128883050737,0.8759157643412234,35418350431
2025-03-16,-1.248812579397996,-3.2274167768683997,0.6666126606282446,35418350431
2025-03-17,-1.3466418896114465,-3.4561698507056358,0.6431809757765469,35418350431
2025-03-18,-1.465516432684365,-3.4751277964426475,0.3603636368108392,35418350431
2025-03-19,-1.603250838254483,-3.6012580012035795,0.4639767470613786,35418350431
2025-03-20,-1.7571479861716666,-3.906172070327565,0.3421954155559462,35418350431
2025-03-21,-1.924063562124997,-3.899097747294786,0.056446182396776234,35418350431
2025-03-22,-2.1004839721185,-4.110623762591886,0.020369851348719305,35418350431
2025-03-23,-2.28261554162907,-4.205516633099598,-0.2170174434609101,35418350431
2025-03-24,-2.4664825881263086,-4.511368787757819,-0.35747967986796036,35418350431
2025-03-25,-2.648031685650147,-4.578778222555423,-0.733999876421531,35418350431
2025-03-26,-2.8232392453466923,-4.805815426724725,-0.6365494201982217,35418350431
2025-03-27,-2.9882194220441005,-5.084271799068561,-1.0372561241963718,35418350431
